date,PM25,PM10,NO_2,O_3,SO_2,categoria_PM25,categoria_PM10,categoria_NO_2,categoria_O_3,categoria_SO_2,Calidad_Aire_General
2008-03-31,8.505602077039748,14.114535262187323,39.92404186245708,55.49636512567566,8.745748787686445,1,1,1,1,1,Muy Bueno
2008-04-01,14.468032777635127,28.91469921329157,60.32091054645011,35.319642901826064,11.040780496791127,1,2,2,1,1,Bueno
2008-04-02,8.883403116183755,17.652195519457262,50.009599342273596,34.424816740353904,9.028846157475924,1,1,2,1,1,Bueno
2008-04-03,7.489528793627055,18.039102513056534,51.96866983996752,45.47748324632644,8.069070511521437,1,1,2,1,1,Bueno
2008-04-04,10.634136164999758,22.645897393807388,59.24440695077945,47.77589626727591,7.719149269319078,1,1,2,1,1,Bueno
2008-04-05,16.366684477596998,32.848263656978055,55.377468046469566,52.77931665976842,7.665945519621555,2,2,2,1,1,Bueno
2008-04-06,15.226510418889424,29.951237897397622,69.47352586342738,42.59286659995715,8.745576930733828,2,2,2,1,1,Bueno
2008-04-07,22.108062785333363,48.32240780054279,51.19440708863429,44.47711664358775,7.7858012807674895,2,2,2,1,1,Bueno
2008-04-08,9.315526305060638,16.489471145547352,47.52665069202582,52.29934991518656,7.1795993481691065,1,1,1,1,1,Muy Bueno
2008-04-09,9.760052313355251,16.06325319562203,44.32794871009313,40.03974874295182,7.365000006480095,1,1,1,1,1,Muy Bueno
2008-04-10,9.750473700071636,17.14953524294572,48.9496784286867,44.50678328514099,7.583493602963594,1,1,1,1,1,Muy Bueno
2008-04-11,10.066770846334597,15.602788479855427,48.09748384356499,50.723916613260904,8.359519225091507,1,1,1,1,1,Muy Bueno
2008-04-12,10.712031216050187,16.33612179565124,50.521201949089004,44.863499957720435,8.29903846520644,1,1,2,1,1,Bueno
2008-04-13,9.897864581396183,15.979038464717377,36.41572106266633,51.71423331181208,7.422772440390709,1,1,1,1,1,Muy Bueno
2008-04-14,8.537135410743454,17.20569822015196,52.143258453754896,49.53146913493416,8.412102729512638,1,1,2,1,1,Bueno
2008-04-15,10.51244796719402,22.672836555502354,59.68698709439008,48.17119999408722,8.502628204150078,1,1,2,1,1,Bueno
2008-04-16,19.068593786408503,46.12607371959931,72.47163465389839,37.40685002287229,9.268862171432911,2,2,2,1,1,Bueno
2008-04-17,10.204105262379898,20.774356902220624,37.06299037718696,52.9305852535975,7.137009643281771,1,1,1,1,1,Muy Bueno
2008-04-18,6.587111120422681,12.967536952303744,37.488854366901855,52.97805470167167,6.917908491067637,1,1,1,1,1,Muy Bueno
2008-04-19,7.594270850842197,12.011057711182497,39.26402251919111,45.47889995574951,6.870977561061199,1,1,1,1,1,Muy Bueno
2008-04-20,5.952421064125864,9.726575569324554,28.740466185321377,59.57563540289633,6.937411572005588,1,1,1,1,1,Muy Bueno
2008-04-21,8.209999999560807,14.090819925357291,37.70390679215311,53.94182273217268,7.709003209301129,1,1,1,1,1,Muy Bueno
2008-04-22,11.89677970557563,19.34916122571418,43.72229729874714,53.021935026123096,7.966365127579162,1,1,1,1,1,Muy Bueno
2008-04-23,15.103854664211166,27.26584715621416,52.15668940908435,30.64622833324551,8.597479242590529,2,2,2,1,1,Bueno
2008-04-24,15.196041646723947,28.09807690595969,67.39586537159406,30.412671106287554,8.689727560067789,2,2,2,1,1,Bueno
2008-04-25,14.230468777318796,28.39331727188367,66.42767630632108,43.17435006300608,8.023317302744358,1,2,2,1,1,Bueno
2008-04-26,17.729323050628107,32.278541636772644,73.55379805198082,48.74906670133273,8.193996777982237,2,2,2,1,1,Bueno
2008-04-27,17.56973967763285,32.89748399074261,62.63306079995938,51.88576668977738,7.901618584226339,2,2,2,1,1,Bueno
2008-04-28,8.865781248547137,20.151490370814617,43.025833346904854,56.777746165535085,6.860480775817846,1,1,1,1,1,Muy Bueno
2008-04-29,9.2554450406454,20.85975961291637,41.129550558797426,65.83799335071474,6.748733967542648,1,1,1,2,1,Bueno
2008-04-30,7.598750009822349,15.067319466635274,39.28855072165841,66.46946390749422,6.558394864895179,1,1,1,2,1,Bueno
2008-05-01,9.373385411376754,17.70947118370961,46.92237183680901,55.107866721947985,6.9980448782444,1,1,1,1,1,Muy Bueno
2008-05-02,15.756701606730516,31.017323682705563,49.32788454263638,64.08681679368019,7.36052884046848,2,2,1,2,1,Bueno
2008-05-03,16.16390621413787,33.34243587423594,57.09419871904911,61.95225003560384,7.421618581200257,2,2,2,2,1,Bueno
2008-05-04,19.22838544100523,44.158141048290794,59.355881370030914,55.13620003302892,7.706634621589612,2,2,2,1,1,Bueno
2008-05-05,15.984136111449196,32.33816724881482,54.8781860781711,53.934450017611184,7.2434294907710495,2,2,2,1,1,Bueno
2008-05-06,16.308124963815015,36.68902083001971,59.17134623038463,46.967183315753935,7.804551278169338,2,2,2,1,1,Bueno
2008-05-07,18.281197953348357,44.22441415725512,49.5887980010265,67.58183325449626,7.291057680661861,2,2,1,2,1,Bueno
2008-05-08,16.094322899977367,24.080480807102642,57.70358972824537,41.46143576219205,6.764871801703404,2,1,2,1,1,Bueno
2008-05-09,10.846041690247754,18.82781700184793,53.93642634306199,40.796016736427944,6.936682685827598,1,1,2,1,1,Bueno
2008-05-10,6.739218757798274,11.69123793184949,50.891460645256224,41.20559268722152,6.503226322691475,1,1,2,1,1,Bueno
2008-05-11,7.18005205411464,12.876886044803822,36.77016050972487,64.7472407849736,6.387768857169113,1,1,1,2,1,Bueno
2008-05-12,11.923177057256302,21.401064902494433,56.292980654117386,50.83137587492898,7.104871798020143,1,1,2,1,1,Bueno
2008-05-13,11.136562494561076,21.33495002746582,51.20996789137522,46.722672359081876,7.0226484753346945,1,1,2,1,1,Bueno
2008-05-14,8.807239598284164,15.226020057863217,46.87483926064715,44.067278842098126,6.823504821663884,1,1,1,1,1,Muy Bueno
2008-05-15,6.791614572517574,13.017366669575374,30.234343018287266,60.16920004526774,6.42245191679551,1,1,1,2,1,Bueno
2008-05-16,9.311250010194877,16.03145242891646,41.21823431706926,43.779382339503016,6.65996789932251,1,1,1,1,1,Muy Bueno
2008-05-17,9.473906258121133,16.466633307933808,43.67355767885844,47.29869997183482,6.712099376015174,1,1,1,1,1,Muy Bueno
2008-05-18,9.339371753924803,16.614166630506517,42.69918266779337,47.62240005731583,6.684823715916047,1,1,1,1,1,Muy Bueno
2008-05-19,9.833437537464002,17.161766679088274,54.48517637680738,36.93130287099409,7.359903848324066,1,1,2,1,1,Bueno
2008-05-20,12.817187516018748,22.700483346780143,56.71429494711069,38.48382798093567,7.950160238605279,1,1,2,1,1,Bueno
2008-05-21,16.86427076595525,30.388464089825078,60.23198721959041,28.74303030164956,7.992307693912433,2,2,2,1,1,Bueno
2008-05-22,10.187644022297485,18.97352253375746,45.669102655007286,42.03010046781607,7.0693589727848005,1,1,1,1,1,Muy Bueno
2008-05-23,10.702500035365423,17.822391301293834,40.95107373671654,34.218260889467984,7.036266016272398,1,1,1,1,1,Muy Bueno
2008-05-24,6.477552085494001,11.971850001414618,32.737243578220024,53.51774987061818,6.415320513340143,1,1,1,1,1,Muy Bueno
2008-05-25,8.224375017608205,13.880417369641924,41.118942402112175,44.47946662902832,6.470983878258736,1,1,1,1,1,Muy Bueno
2008-05-26,9.176145830502113,15.026166652441026,45.55711543560028,48.93005039551679,7.036858983146838,1,1,1,1,1,Muy Bueno
2008-05-27,11.924136124356254,19.22190004805724,49.31025680722624,56.418747923409995,7.1352893953538015,1,1,1,1,1,Muy Bueno
2008-05-28,12.637500003911555,19.81818335413933,50.41536973680331,48.058266649246214,7.328170149896539,1,1,2,1,1,Bueno
2008-05-29,10.919531229883432,17.092950002551078,39.35268059358551,59.30093342145284,6.911476715801233,1,1,1,1,1,Muy Bueno
2008-05-30,14.96479164622724,23.154665554446918,57.73792609217849,36.027362290925296,7.491897101954248,1,1,2,1,1,Bueno
2008-05-31,11.593385421981415,18.831335549362514,49.247419896034096,39.37402333321675,6.986730779592808,1,1,1,1,1,Muy Bueno
2008-06-01,9.883072872335712,15.718516699870428,43.45068911100045,39.10106848715144,6.696490380244377,1,1,1,1,1,Muy Bueno
2008-06-02,12.734270790591836,18.831383337974547,50.84751610909739,39.3412167151769,7.221219903967354,1,1,2,1,1,Bueno
2008-06-03,11.669739611446857,18.741619352506277,52.36780644232227,51.58048405352737,7.025483880504485,1,1,2,1,1,Bueno
2008-06-04,10.968167531552739,18.126906326183907,45.352951698149404,56.43048482914035,6.981980674700653,1,1,1,1,1,Muy Bueno
2008-06-05,14.442031300316254,26.660883351167044,54.56666125174492,39.87093331575394,7.62374597423713,1,2,2,1,1,Bueno
2008-06-06,8.031093757599592,14.055149991114934,43.082705265849874,51.279116695721946,7.0071221705035,1,1,1,1,1,Muy Bueno
2008-06-07,9.018697950989008,16.005275494268222,30.77439108261695,68.81205342249798,6.619452493394246,1,1,1,2,1,Bueno
2008-06-08,7.348177078180015,12.569266677995524,23.404278833132523,65.99435002326965,6.413653841385474,1,1,1,2,1,Bueno
2008-06-09,11.039270820717016,15.552049992084504,38.827881124964875,53.54794991890589,6.668998384321641,1,1,1,1,1,Muy Bueno
2008-06-10,11.087760438832143,16.136288139880715,38.51297872819604,59.95549153311778,6.861566070631317,1,1,1,1,1,Muy Bueno
2008-06-11,13.440476163985236,19.404130801481553,45.23740434963969,58.09452674228846,6.866722136289625,1,1,1,1,1,Muy Bueno
2008-06-12,15.671842061218463,20.39097223182519,50.387243648336714,51.5241392832217,6.937479134593065,2,1,2,1,1,Bueno
2008-06-13,13.406894732149023,20.721273682408818,48.58351572315096,38.47749143613573,7.4224958577431925,1,1,1,1,1,Muy Bueno
2008-06-14,14.372552053382,24.27350001335144,53.92836542236499,45.22728333512942,7.777259604288981,1,1,2,1,1,Bueno
2008-06-15,12.733854167784253,22.141391741041467,46.99920921624198,47.640102959990095,7.340494242295795,1,1,1,1,1,Muy Bueno
2008-06-16,11.31895831351479,18.563538446996965,36.24447535843146,37.41324244587088,6.95824302084536,1,1,1,1,1,Muy Bueno
2008-06-17,9.511534388418552,14.597683324416478,41.6033172123674,43.84769234928399,6.905799671405736,1,1,1,1,1,Muy Bueno
2008-06-18,15.026105319198809,23.28956448392852,53.67250402398515,51.10608337521553,7.380532264805609,2,1,2,1,1,Bueno
2008-06-19,20.21121689882228,33.04659997622172,69.7580193121844,49.730150232330985,7.82286173507715,2,2,2,1,1,Bueno
2008-06-20,21.626858738704502,38.4458833026886,75.76366141688439,49.838133363723756,7.745755632782289,2,2,2,1,1,Bueno
2008-06-21,19.29822911818822,35.05843329826991,54.92193903220006,67.99146663864454,7.366346171937692,2,2,2,2,1,Bueno
2008-06-22,12.106197957570354,23.29748336871465,33.84219555518566,88.81657751971771,6.642548059423764,1,1,1,2,1,Bueno
2008-06-23,23.140157088559334,53.92331666787465,60.95688591493267,64.56142619834084,7.476185888243028,2,3,2,2,1,Regular
2008-06-24,19.38471913538622,30.027431912973626,53.46885435788019,71.03564852496463,6.791105614636991,2,2,2,2,1,Bueno
2008-06-25,20.971666677244777,32.28487185698289,66.77637109145742,69.48534247728243,7.154778323933018,2,2,2,2,1,Bueno
2008-06-26,25.420053448906557,41.873916622002916,62.37810901647959,73.82443322658538,7.3322756458551455,2,2,2,2,1,Bueno
2008-06-27,17.55510635642295,29.955879343813987,53.614453401596215,66.9700334688161,7.104517681805651,2,2,2,2,1,Bueno
2008-06-28,15.002887720730216,24.656850010553995,47.899323654635516,83.54163337866466,6.975457466241827,2,1,1,2,1,Bueno
2008-06-29,19.48799999136674,31.90268332441648,44.588399905363715,79.47196661631266,7.074214745026368,2,2,1,2,1,Bueno
2008-06-30,17.42937507107854,30.42929410894378,57.07872566288593,81.98837496727155,7.254751202382781,2,2,2,2,1,Bueno
2008-07-01,20.914105207669106,40.41856656630834,68.28681084131583,61.97170008261998,7.861746793374037,2,2,2,2,1,Bueno
2008-07-02,14.756157956625286,30.794163930774932,50.03479108856422,46.72848736498536,7.379919489416715,1,2,2,1,1,Bueno
2008-07-03,9.831458335121473,20.02654998699824,45.47833339678935,66.25845365764714,6.846404495055564,1,1,1,2,1,Bueno
2008-07-04,13.779062507053217,30.234799308920387,59.68419870352134,51.82405687055126,7.651682693988849,1,2,2,1,1,Bueno
2008-07-05,12.417552112291256,25.884381283087077,36.5427170727414,43.829078738214186,6.820723474217381,1,2,1,1,1,Bueno
2008-07-06,7.865445049333323,14.90188650296805,25.17217947122378,61.143383487065634,6.493429488669603,1,1,1,2,1,Bueno
2008-07-07,10.74057591148696,22.48167503059809,43.04229907035061,59.49524288481005,7.266559487562088,1,1,1,1,1,Muy Bueno
2008-07-08,13.820729162544012,31.013395296560752,59.35209405964071,58.88312491371825,7.586331169326584,1,2,2,1,1,Bueno
2008-07-09,19.49708335039516,41.025350060462955,70.16649034619331,49.93470782310219,7.8206891008676624,2,2,2,1,1,Bueno
2008-07-10,16.565684184275174,34.63134990096092,70.33857360864297,52.793489158452054,8.498910253628706,2,2,2,1,1,Bueno
2008-07-11,16.66121051813427,34.97514994859696,45.849951903789474,45.34790003458659,7.444743579396834,2,2,1,1,1,Bueno
2008-07-12,9.168297877971161,17.943516648610434,34.283685866838844,44.74063339630763,6.895945510421043,1,1,1,1,1,Muy Bueno
2008-07-13,6.631208774807689,11.218000009059907,22.65905456053905,70.79864987691244,6.425176273171719,1,1,1,2,1,Bueno
2008-07-14,11.849351370012437,21.88527545626454,40.6199037929376,60.80437395767696,6.838333332767854,1,1,1,2,1,Bueno
2008-07-15,14.372054031088545,29.75737016604374,45.987323699853356,65.27855001529058,7.230224357201503,1,2,1,2,1,Bueno
2008-07-16,15.248072936510047,30.271085126571144,50.31217946914526,58.43278807272298,7.515705110170902,2,2,2,1,1,Bueno
2008-07-17,18.53463543454806,36.74818031935143,64.6587499234921,62.80547581451365,7.969503219693135,2,2,2,2,1,Bueno
2008-07-18,17.562736823056873,34.011672199769166,64.46301773463168,66.5032219126547,7.978539326791779,2,2,2,2,1,Bueno
2008-07-19,25.268534019355375,52.46427145116093,65.46682768052327,62.68102178901084,8.708309175119691,2,3,2,2,1,Regular
2008-07-20,23.189633512996256,54.30164429565404,40.44827422711157,62.81419463285664,7.488661303443293,2,3,1,2,1,Regular
2008-07-21,18.615351307714306,36.627546203837674,51.96988704666015,72.55483207846648,7.4110161385228555,2,2,2,2,1,Bueno
2008-07-22,13.262983427192625,29.20027067213494,53.530681859363206,74.52177368305824,7.4038961115595585,1,2,2,2,1,Bueno
2008-07-23,24.605185171283743,54.57327733721052,64.74710606915392,63.36323276676325,8.164340831842454,2,3,2,2,1,Regular
2008-07-24,11.647736871556232,25.717516601483027,45.38822115995945,70.56708326101302,7.35939102830031,1,2,1,2,1,Bueno
2008-07-25,12.460684185279042,23.645225401513763,27.972419880521603,60.08545002937317,6.876842958040727,1,1,1,2,1,Bueno
2008-07-26,9.020263155510552,15.63580003698667,27.392051284129803,50.47393324693044,6.857214163274965,1,1,1,1,1,Muy Bueno
2008-07-27,9.608631578244662,17.64619999150435,33.03482366295961,58.67185002247493,7.112211541105539,1,1,1,1,1,Muy Bueno
2008-07-28,11.651204186584312,23.310934901038475,38.4054808035875,50.07141899863547,7.127596153662755,1,1,1,1,1,Muy Bueno
2008-07-29,11.45617803166674,25.909983344388525,51.4413140744735,53.21164997577667,7.6150320420662565,1,2,2,1,1,Bueno
2008-07-30,17.760582053787495,37.739582700203975,62.735746482402135,48.98869584794826,8.09130017064739,2,2,2,1,1,Bueno
2008-07-31,16.757447883486748,36.06986662785212,58.5503366301075,46.5015333477656,8.470432711335329,2,2,2,1,1,Bueno
2008-08-01,11.905872997152743,24.260050040055596,43.400576951794136,49.47474112295746,7.562820508311956,1,1,1,1,1,Muy Bueno
2008-08-02,13.268638737226656,29.504433308442433,43.68094554772744,78.78948324282965,7.747900628508666,1,2,1,2,1,Bueno
2008-08-03,16.271736831727782,33.38538332502047,45.26985582021567,64.99931662638983,7.958477574281203,2,2,1,2,1,Bueno
2008-08-04,17.4769633496619,38.7597658977062,60.2681380014741,56.95071787826207,8.452339777579674,2,2,2,1,1,Bueno
2008-08-05,21.540677023430664,50.174648838298374,66.99855761497449,49.09821368179258,8.985361156647317,2,3,2,1,1,Regular
2008-08-06,16.99593755664925,42.62540399907815,57.847467783189586,56.39900835902751,8.395161278786198,2,2,2,1,1,Bueno
2008-08-07,12.301510433355967,26.242266661723455,39.128718055975746,64.47793336073558,7.381669338786583,1,2,1,2,1,Bueno
2008-08-08,12.45094735183214,25.559499988953274,44.299583465625076,73.92811043366142,7.19203524176891,1,2,1,2,1,Bueno
2008-08-09,14.437760397791862,30.752666591008506,34.8332852545457,81.09073344389597,7.2530608994838515,1,2,1,2,1,Bueno
2008-08-10,10.980157861584111,23.08362416333,41.85969450389457,69.71906199607018,7.875852083469894,1,1,1,2,1,Bueno
2008-08-11,11.610520836586753,30.427956517617307,39.32636076701436,54.97035238726827,7.335491137036187,1,2,1,1,1,Bueno
2008-08-12,6.841937171227021,15.858350015878678,23.52318908770879,49.3460167614619,6.83035256770941,1,1,1,1,1,Muy Bueno
2008-08-13,8.366718780249357,22.092500019073487,44.34866986977748,68.82145006497701,7.158445504995493,1,1,1,2,1,Bueno
2008-08-14,15.379421114294152,36.64405680498814,57.13080115119616,47.04413333813349,7.934423066102541,2,2,2,1,1,Bueno
2008-08-15,5.998157880494469,13.312433342933655,24.656490361843353,71.28184981664022,6.7790544885091295,1,1,1,2,1,Bueno
2008-08-16,13.222670181259435,29.21369126139071,47.776370960666284,47.36931213196492,7.860225806697723,1,2,1,1,1,Bueno
2008-08-17,7.205978832232258,12.815883340438207,31.761794917858563,57.17190001964569,7.003766033320855,1,1,1,1,1,Muy Bueno
2008-08-18,15.39952629867353,30.99562603125787,66.71891027612564,42.1471167866389,8.91761217934963,2,2,2,1,1,Bueno
2008-08-19,16.652578914792915,32.64732438345817,61.16494384929418,48.869347796790976,8.886125405501707,2,2,2,1,1,Bueno
2008-08-20,14.032178792207601,30.44636054866899,49.762900676482765,61.21894651113146,7.763910248493537,1,2,1,2,1,Bueno
2008-08-21,15.286190415422121,35.36792645087609,57.41942312090825,52.7323168238004,8.185016021896631,2,2,2,1,1,Bueno
2008-08-22,11.34225132858566,27.959181945590622,41.59552887846262,52.5472167189916,7.531474346151719,1,2,1,1,1,Bueno
2008-08-23,8.896614590349296,18.97818328221639,26.179070495642147,60.91320532669806,6.998733974802188,1,1,1,2,1,Bueno
2008-08-24,10.23302082810551,22.396366636753083,36.242067282016464,60.90792989492019,7.334583342075348,1,1,1,2,1,Bueno
2008-08-25,12.437395816668868,26.53420696075452,62.25849362825736,47.3609333618482,8.439439101861073,1,2,2,1,1,Bueno
2008-08-26,18.943052560404727,42.0532550291727,59.19770840574534,49.13624999205271,8.376939108356451,2,2,2,1,1,Bueno
2008-08-27,17.737724879431347,38.05086358841219,42.44374994054819,60.3530499625206,7.656858979891508,2,2,1,2,1,Bueno
2008-08-28,14.113350756505397,26.56577887926469,48.57834938627023,57.11591670831044,7.705176284679999,1,2,1,1,1,Bueno
2008-08-29,12.622578950932152,31.857866675853728,44.40987178836114,65.33431665658951,7.834711553194584,1,2,1,2,1,Bueno
2008-08-30,15.17394740205062,32.463033259709675,32.53208328974553,60.71966668526331,7.431826929633434,2,2,1,2,1,Bueno
2008-08-31,12.218157886203967,21.230350588717325,36.45766024253307,64.52519989490509,7.140448707418564,1,1,1,2,1,Bueno
2008-09-01,14.131189212283573,27.90695435383598,57.82686085531241,51.56548063509782,7.7957767032110965,1,2,2,1,1,Bueno
2008-09-02,15.213152103449987,35.69157625739857,67.64300329267205,35.830996647879886,8.959123363742581,2,2,2,1,1,Bueno
2008-09-03,10.069578933402111,25.102799999316534,45.57270838740544,46.657579304976935,7.858910249211849,1,2,1,1,1,Bueno
2008-09-04,11.526596856366902,27.735766698519388,39.35211540261904,45.50068331241608,7.820096146983978,1,2,1,1,1,Bueno
2008-09-05,8.8494270980979,21.091183363993963,34.87543266553145,44.24123334089915,7.362035259986535,1,1,1,1,1,Muy Bueno
2008-09-06,7.669166672353943,15.978316675027212,27.748060889351063,43.54788326899211,6.988637815683316,1,1,1,1,1,Muy Bueno
2008-09-07,7.782552051978807,12.764266687631608,41.953109038945954,46.38833335081736,7.2464262919548235,1,1,1,1,1,Muy Bueno
2008-09-08,15.705260433256626,32.465286156143804,50.81459943911968,36.635350019137064,7.628812201715778,2,2,2,1,1,Bueno
2008-09-09,22.52910996107531,56.062821395409124,31.726121825285446,40.25826668341954,7.1299679565888185,2,3,1,1,1,Regular
2008-09-10,20.46363639767795,41.75341788282249,50.47616506548761,31.97615130488612,7.668009703599133,2,2,2,1,1,Bueno
2008-09-11,13.983437534111241,28.122474880322166,49.34270104104683,33.961340055992856,8.045330122857086,1,2,1,1,1,Bueno
2008-09-12,7.587566144882687,13.284949634299183,38.9017069765911,46.3198992869998,7.361645174795582,1,1,1,1,1,Muy Bueno
2008-09-13,7.026858651201138,10.390500841833315,32.830625048814674,47.4213000424703,7.128990386158992,1,1,1,1,1,Muy Bueno
2008-09-14,7.542419343545872,10.88133221452594,36.33958001976445,50.403596601366,7.085323632727935,1,1,1,1,1,Muy Bueno
2008-09-15,14.317748678916411,27.532854764409773,78.03486343065387,33.94276671131452,9.581803544515957,1,2,2,1,1,Bueno
2008-09-16,15.159583313390613,30.291554834955843,82.20865168808743,35.02143568546824,8.976693426625113,2,2,2,1,1,Bueno
2008-09-17,22.82836847681748,43.69850484887887,88.75509628528951,29.30483325600624,9.975585854551,2,2,2,1,1,Bueno
2008-09-18,20.716806295030405,41.92264523775347,74.20355877592176,30.018525978228954,9.255564643591399,2,2,2,1,1,Bueno
2008-09-19,20.873612626060766,41.02269669826685,72.01551289894643,39.00376662810643,9.431057694630745,2,2,2,1,1,Bueno
2008-09-20,18.568219937267102,33.59817305398293,58.922019177522415,49.522799948851265,8.771842937820997,2,2,2,1,1,Bueno
2008-09-21,24.351562470197678,41.82605135459961,75.5122436162753,25.16116860712908,9.400737165640562,2,2,2,1,1,Bueno
2008-09-22,17.38963355069385,27.526805796554346,62.42364367397792,18.930167180239955,8.245778502086193,2,2,2,1,1,Bueno
2008-09-23,14.070364588250717,21.467179495936787,55.65761219996672,26.789116667906445,7.990781761147689,1,1,2,1,1,Bueno
2008-09-24,12.235555592983488,17.214879596788276,48.9009294020824,50.45420689813681,7.501843402669636,1,1,1,1,1,Muy Bueno
2008-09-25,12.641302093242606,21.488349345250008,48.71836538039721,49.14174996137619,7.57543269258279,1,1,1,1,1,Muy Bueno
2008-09-26,10.740526319491236,17.059310929897503,54.60655448604853,51.7135166478157,7.728862175192589,1,1,2,1,1,Bueno
2008-09-27,12.829947970807552,21.733509596723778,41.855368718886986,56.145666697820026,7.38194221593021,1,1,1,1,1,Muy Bueno
2008-09-28,7.8365625177199645,12.164903820325167,39.72935896729812,51.86740001042684,7.168461545919761,1,1,1,1,1,Muy Bueno
2008-09-29,12.563593765410284,22.630080135969017,64.50793276154079,46.217963233415986,8.620977570231144,1,1,2,1,1,Bueno
2008-09-30,16.58895832921068,29.701784528336724,69.56778488649029,48.30883134466181,8.76407705264145,2,2,2,1,1,Bueno
2008-10-01,16.309791635721922,30.21152238280345,79.89362199795552,35.39621668100357,9.11142627780254,2,2,2,1,1,Bueno
2008-10-02,21.172395802413423,41.379903482854175,89.24048080199805,31.695652120886837,10.345336547646767,2,2,2,1,1,Bueno
2008-10-03,9.05197917856276,18.14059597332746,44.485787733574774,44.253628715623584,7.6870739459991455,1,1,1,1,1,Muy Bueno
2008-10-04,6.916562519346674,13.514770024882873,44.182788473673355,36.603666644493735,7.738060894302833,1,1,1,1,1,Muy Bueno
2008-10-05,13.525364534308514,25.07203337788582,68.63062503704658,29.337709103738984,9.39839743421628,1,2,2,1,1,Bueno
2008-10-06,21.692812516043585,39.18808334549268,97.56395826125757,23.96918328791857,11.146698731642504,2,2,2,1,1,Bueno
2008-10-07,26.38979177425305,55.46869558953122,100.86548948823736,13.776342329862933,12.21894232623088,2,3,3,1,1,Regular
2008-10-08,12.420052091901502,18.67866673429807,54.34785365127936,22.08018422486195,8.25451612587898,1,1,2,1,1,Bueno
2008-10-09,8.140208342423042,16.327280418292897,41.80446947809201,36.65260428498703,7.7224558574621405,1,1,1,1,1,Muy Bueno
2008-10-10,13.366979107260704,23.859381268455035,47.76583328002538,37.71326088028209,7.809439109495053,1,1,1,1,1,Muy Bueno
2008-10-11,16.10057292195658,29.43564271827373,37.39871592850785,42.774190331142215,7.445361151932522,2,2,1,1,1,Bueno
2008-10-12,40.79098949333032,103.45043420313993,40.12831730949573,30.87163333495458,7.028974355604404,3,4,1,1,1,Malo
2008-10-13,37.48927084604899,81.99409995237987,61.31806082908924,19.622699994047483,8.145144231999533,3,3,2,1,1,Regular
2008-10-14,35.25781248509884,75.51706197066777,69.58256448180445,17.033394682766204,8.898509629261799,3,3,2,1,1,Regular
2008-10-15,30.656875083843868,69.17004998524983,68.9184295061307,18.34336666504542,8.95298078809029,3,3,2,1,1,Regular
2008-10-16,28.443437523519,63.41853083672627,80.95362177090003,18.93684473977065,9.653685907904919,2,3,2,1,1,Regular
2008-10-17,17.197222198380363,32.90721082687378,68.1511111467882,20.777789102525126,8.810408476520987,2,2,2,1,1,Bueno
2008-10-18,11.822380933023634,19.67039934421579,53.71128339866797,15.768194475935566,7.829633336861928,1,1,2,1,1,Bueno
2008-10-19,12.087083362397694,19.599826068256213,41.744707930665186,29.8014260855965,7.160400657303544,1,1,1,1,1,Muy Bueno
2008-10-20,21.666607132979802,48.41027773171663,56.79931663195292,27.312847173876232,7.68974999666214,2,2,2,1,1,Bueno
2008-10-21,20.30321432862963,43.50276047322485,52.655983265240984,25.431892359422314,7.48323334534963,2,2,2,1,1,Bueno
2008-10-22,5.318571432360581,9.90060763185223,39.251433250904086,36.04060770985153,7.617416677474975,1,1,1,1,1,Muy Bueno
2008-10-23,10.553928570378394,22.966215258050298,48.97021670977274,36.47039929777384,9.588150014479956,1,1,1,1,1,Muy Bueno
2008-10-24,12.088095204815978,22.488437509578134,60.91161661783854,25.540104108138216,10.407933322191239,1,1,2,1,1,Bueno
2008-10-25,10.091437153473585,15.087465291428897,53.97983331680298,35.593819462590744,10.285016645590463,1,1,2,1,1,Bueno
2008-10-26,14.038023995782087,22.533634759032207,65.90405005931854,27.987617397308348,10.53724998732408,1,1,2,1,1,Bueno
2008-10-27,17.607664726451485,30.080052064110834,76.88757926384874,19.631371491485172,11.224800009131432,2,2,2,1,1,Bueno
2008-10-28,7.091696960998304,10.976215267346966,47.26986673514048,28.79846692168339,8.406260446236407,1,1,1,1,1,Muy Bueno
2008-10-29,8.397023831095014,15.543767324338356,51.40213332136472,33.66133680732714,9.995400013327599,1,1,2,1,1,Bueno
2008-10-30,8.729404756001063,15.437430573420393,44.60138332049052,31.127182615528938,9.13004996975263,1,1,1,1,1,Muy Bueno
2008-10-31,10.767857210267158,12.168650083177678,60.984974498846256,25.290532894710452,9.364275975365452,1,1,2,1,1,Bueno
2008-11-01,9.646547608432316,13.115289835178334,50.73012153059244,36.57648553018985,9.857552090452778,1,1,2,1,1,Bueno
2008-11-02,8.17035719433001,10.799927149314046,41.57506114816582,33.764845161055824,10.742041900727969,1,1,1,1,1,Muy Bueno
2008-11-03,15.238511899397487,23.201865974975668,72.59436317680186,13.976587585289113,13.860506093522849,2,1,2,1,1,Bueno
2008-11-04,11.953452408313751,18.656371472196447,60.53854998687903,19.73413910492607,12.104606379216639,1,1,2,1,1,Bueno
2008-11-05,16.370476127380417,24.15456590635909,63.44334447543358,18.84276044451528,13.40966609364161,2,1,2,1,1,Bueno
2008-11-06,20.181369057723455,31.93671873398125,80.11867239335004,14.18059350560895,16.528528408063295,2,2,2,1,1,Bueno
